No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
15933,1.9289104e-08,4.3576256e-06,4.3769146e-06,3.714933395385742,9.5367431640625e-05,4.100799560546875e-05
15934,0.0,1.207817e-05,1.207817e-05,3.758549690246582,8.893013000488281e-05,3.4332275390625e-05
15935,0.0,2.554205e-06,2.554205e-06,3.711247205734253,9.417533874511719e-05,3.933906555175781e-05
15936,0.0,1.7988523e-07,1.7988523e-07,3.846841335296631,9.250640869140625e-05,3.933906555175781e-05
15937,0.0,9.581762e-06,9.581762e-06,3.5869252681732178,9.179115295410156e-05,3.790855407714844e-05
15938,0.0,1.9419891e-05,1.9419891e-05,3.7925543785095215,9.489059448242188e-05,3.6716461181640625e-05
15939,0.0,1.8279615e-06,1.8279615e-06,3.6332921981811523,9.512901306152344e-05,3.9577484130859375e-05
15940,3.3134093e-08,1.1476204e-05,1.144307e-05,3.701017379760742,9.5367431640625e-05,3.600120544433594e-05
15941,0.0,1.4791235e-07,1.4791235e-07,3.895508050918579,9.107589721679688e-05,3.4809112548828125e-05
15942,1.8576756e-08,7.0795013e-06,7.0980777e-06,3.808227300643921,0.00010013580322265625,4.2438507080078125e-05
15943,2.1211466e-08,1.0560525e-05,1.0539315e-05,3.714836359024048,9.274482727050781e-05,3.814697265625e-05
15944,0.0,6.6271277e-06,6.6271277e-06,3.746929407119751,0.00010251998901367188,4.291534423828125e-05
15945,2.6891934e-08,7.490946e-06,7.5178377e-06,3.818878650665283,9.632110595703125e-05,4.029273986816406e-05
15946,0.0,1.1471156e-05,1.1471156e-05,2.9853546619415283,8.988380432128906e-05,3.4809112548828125e-05
15947,0.0,1.2188301e-06,1.2188301e-06,3.7164669036865234,9.655952453613281e-05,4.1484832763671875e-05
15948,0.0,4.7978414e-05,4.7978414e-05,3.846846342086792,9.274482727050781e-05,3.933906555175781e-05
15949,0.0,5.1006086e-06,5.1006086e-06,3.4869096279144287,9.560585021972656e-05,3.981590270996094e-05
15950,0.0,1.452233e-05,1.452233e-05,3.6388845443725586,9.965896606445312e-05,4.1484832763671875e-05
15951,6.820541e-08,1.9539892e-05,1.9541956e-05,3.7268388271331787,9.34600830078125e-05,3.8623809814453125e-05
15952,0.0,1.2554445e-05,1.2554445e-05,3.746913433074951,9.894371032714844e-05,4.00543212890625e-05
15953,0.0,1.0268276e-05,1.0268276e-05,3.8028552532196045,9.679794311523438e-05,3.9577484130859375e-05
15954,0.0,8.388233e-06,8.388233e-06,3.6748578548431396,9.274482727050781e-05,4.124641418457031e-05
15955,0.0,1.3994488e-05,1.3994488e-05,3.706878662109375,9.608268737792969e-05,3.933906555175781e-05
15956,2.6182713e-08,7.4926324e-06,7.5188154e-06,3.686899423599243,9.179115295410156e-05,3.8623809814453125e-05
15957,0.0,8.366616e-06,8.366616e-06,3.8069283962249756,9.369850158691406e-05,3.910064697265625e-05
15958,0.0,6.3572566e-07,6.3572566e-07,3.7148959636688232,9.72747802734375e-05,4.029273986816406e-05
15959,0.0,4.815531e-07,4.815531e-07,3.8308868408203125,9.34600830078125e-05,3.600120544433594e-05
15960,1.7036328e-08,6.3733173e-06,6.356281e-06,3.8629300594329834,0.00012063980102539062,4.9591064453125e-05
15961,0.0,1.451247e-07,1.451247e-07,3.7586610317230225,9.202957153320312e-05,3.8623809814453125e-05
15962,0.0,5.536131e-07,5.536131e-07,3.8189451694488525,9.703636169433594e-05,4.029273986816406e-05
15963,0.0,1.3777632e-05,1.3777632e-05,3.7788074016571045,9.417533874511719e-05,3.910064697265625e-05
15964,0.0,1.065544e-05,1.065544e-05,3.812987804412842,9.179115295410156e-05,3.6716461181640625e-05
15965,0.0,8.07213e-06,8.07213e-06,3.760836124420166,9.632110595703125e-05,4.100799560546875e-05
15966,0.0,2.331118e-05,2.331118e-05,3.870861530303955,9.632110595703125e-05,4.1484832763671875e-05
15967,0.0,2.3676277e-05,2.3676277e-05,3.754862070083618,0.00010037422180175781,4.458427429199219e-05
15968,0.0,1.0961996e-05,1.0961996e-05,3.9308114051818848,9.179115295410156e-05,3.838539123535156e-05
15969,0.0,1.3310351e-05,1.3310351e-05,3.9177334308624268,9.846687316894531e-05,3.814697265625e-05
15970,0.0,1.6056033e-07,1.6056033e-07,3.680408239364624,8.940696716308594e-05,3.457069396972656e-05
15971,0.0,1.3453021e-05,1.3453021e-05,3.774444341659546,9.489059448242188e-05,3.838539123535156e-05
15972,0.0,1.328136e-06,1.328136e-06,4.041442155838013,9.632110595703125e-05,3.719329833984375e-05
15973,0.0,4.6956525e-06,4.6956525e-06,3.6646008491516113,9.083747863769531e-05,3.4809112548828125e-05
15974,0.0,3.1643742e-07,3.1643742e-07,3.906572103500366,9.584426879882812e-05,4.172325134277344e-05
15975,0.0,2.7984718e-06,2.7984718e-06,4.106870651245117,9.250640869140625e-05,3.5762786865234375e-05
15976,0.0,1.1897372e-05,1.1897372e-05,3.8647804260253906,0.00010204315185546875,3.8623809814453125e-05
15977,0.0,1.4368786e-05,1.4368786e-05,3.864957332611084,9.298324584960938e-05,3.886222839355469e-05
15978,0.0,7.057373e-06,7.057373e-06,3.8948938846588135,9.632110595703125e-05,4.1961669921875e-05
15979,0.0,2.7194985e-06,2.7194985e-06,3.586865186691284,9.5367431640625e-05,4.029273986816406e-05
15980,3.2568757e-08,4.0036794e-06,4.0036794e-06,3.470268726348877,9.512901306152344e-05,3.719329833984375e-05
15981,1.9269436e-08,4.3504656e-06,4.331196e-06,3.7878832817077637,9.632110595703125e-05,3.6716461181640625e-05
15982,0.0,9.882297e-06,9.882297e-06,3.790553331375122,0.00011491775512695312,5.1021575927734375e-05
15983,0.0,1.1392985e-05,1.1392985e-05,3.6520161628723145,9.322166442871094e-05,3.6716461181640625e-05
15984,0.0,1.3369705e-06,1.3369705e-06,3.6857285499572754,9.942054748535156e-05,4.1961669921875e-05
15985,0.0,2.9389425e-06,2.9389425e-06,3.602846622467041,9.894371032714844e-05,3.933906555175781e-05
15986,0.0,5.522529e-07,5.522529e-07,3.6778860092163086,0.00010442733764648438,4.506111145019531e-05
15987,2.5739878e-08,1.5778234e-05,1.5752494e-05,3.8037383556365967,9.369850158691406e-05,3.981590270996094e-05
15988,1.8095957e-08,5.6205533e-07,5.439594e-07,3.610905885696411,0.00011777877807617188,5.125999450683594e-05
15989,0.0,6.164271e-06,6.164271e-06,3.5347297191619873,0.0001220703125,5.412101745605469e-05
15990,0.0,6.9281937e-06,6.9281937e-06,3.58638858795166,9.989738464355469e-05,4.3392181396484375e-05
15991,0.0,3.067339e-05,3.067339e-05,3.5628652572631836,9.34600830078125e-05,4.00543212890625e-05
15992,0.0,5.983912e-06,5.983912e-06,3.8628880977630615,9.465217590332031e-05,3.838539123535156e-05
15993,0.0,6.6866783e-06,6.6866783e-06,3.9549102783203125,9.226799011230469e-05,3.8623809814453125e-05
15994,0.0,2.2366712e-06,2.2366712e-06,3.5534751415252686,0.00011181831359863281,4.1484832763671875e-05
15995,0.0,1.8394713e-06,1.8394713e-06,3.6202142238616943,0.00010180473327636719,4.267692565917969e-05
15996,0.0,6.8485133e-06,6.8485133e-06,3.766801595687866,9.179115295410156e-05,4.00543212890625e-05
15997,0.0,1.172169e-05,1.172169e-05,3.710935354232788,9.894371032714844e-05,4.076957702636719e-05
15998,0.0,1.4062214e-06,1.4062214e-06,3.498830795288086,9.393692016601562e-05,3.981590270996094e-05
15999,0.0,4.6554007e-07,4.6554007e-07,3.6749024391174316,9.34600830078125e-05,3.933906555175781e-05
16000,0.0,2.0024856e-05,2.0024856e-05,3.754909038543701,9.751319885253906e-05,4.1484832763671875e-05
16001,0.0,1.7122695e-06,1.7122695e-06,3.826876640319824,9.250640869140625e-05,3.814697265625e-05
16002,0.0,5.5947908e-06,5.5947908e-06,3.7928872108459473,9.179115295410156e-05,3.504753112792969e-05
16003,0.0,2.5777132e-07,2.5777132e-07,3.672928810119629,8.916854858398438e-05,3.981590270996094e-05
16004,0.0,1.0226872e-07,1.0226872e-07,3.634922742843628,9.298324584960938e-05,3.981590270996094e-05
16005,0.0,3.3827195e-07,3.3827195e-07,3.9749178886413574,0.00010037422180175781,4.100799560546875e-05
16006,0.0,1.6720474e-05,1.6720474e-05,3.838435411453247,8.96453857421875e-05,3.552436828613281e-05
16007,0.0,1.3917295e-06,1.3917295e-06,3.97129487991333,9.846687316894531e-05,4.2438507080078125e-05
16008,0.0,1.934437e-05,1.934437e-05,3.9100077152252197,0.00011420249938964844,4.649162292480469e-05
16009,0.0,2.7301516e-07,2.7301516e-07,3.979722738265991,9.751319885253906e-05,4.1961669921875e-05
16010,0.0,1.2745991e-05,1.2745991e-05,3.670849084854126,9.226799011230469e-05,3.910064697265625e-05
16011,0.0,6.331962e-06,6.331962e-06,3.6789257526397705,9.417533874511719e-05,4.029273986816406e-05
16012,0.0,7.263623e-06,7.263623e-06,3.45889949798584,9.5367431640625e-05,3.933906555175781e-05
16013,0.0,1.7103044e-06,1.7103044e-06,3.5268547534942627,9.298324584960938e-05,3.9577484130859375e-05
16014,0.0,2.1304626e-05,2.1304626e-05,3.5789220333099365,9.72747802734375e-05,4.00543212890625e-05
16015,0.0,1.7604609e-05,1.7604609e-05,4.034859895706177,9.083747863769531e-05,3.8623809814453125e-05
16016,2.3449525e-08,3.5097596e-06,3.48631e-06,3.48293137550354,9.369850158691406e-05,3.838539123535156e-05
16017,0.0,5.7841174e-07,5.7841174e-07,3.8628745079040527,9.655952453613281e-05,4.076957702636719e-05
16018,2.3304905e-08,1.1688164e-05,1.1664859e-05,3.711195230484009,8.893013000488281e-05,3.528594970703125e-05
16019,0.0,5.308463e-06,5.308463e-06,3.93572998046875,0.00010418891906738281,4.172325134277344e-05
16020,0.0,1.2371867e-05,1.2371867e-05,3.8895225524902344,9.751319885253906e-05,4.00543212890625e-05
16021,2.5422347e-08,1.3958116e-05,1.3932694e-05,3.8468894958496094,0.00010180473327636719,3.933906555175781e-05
16022,4.339398e-08,6.0082084e-06,6.051602e-06,3.9788784980773926,9.393692016601562e-05,4.076957702636719e-05
16023,0.0,2.5385847e-05,2.5385847e-05,3.6225030422210693,9.989738464355469e-05,3.647804260253906e-05
16024,0.0,1.0593238e-05,1.0593238e-05,3.7123851776123047,9.417533874511719e-05,3.552436828613281e-05
16025,0.0,3.82266e-05,3.82266e-05,3.689849376678467,9.34600830078125e-05,3.9577484130859375e-05
16026,0.0,9.927336e-06,9.927336e-06,3.726895570755005,9.465217590332031e-05,4.124641418457031e-05
16027,0.0,1.6991817e-06,1.6991817e-06,3.9628918170928955,9.250640869140625e-05,3.8623809814453125e-05
16028,0.0,1.6755934e-05,1.6755934e-05,3.9109084606170654,9.34600830078125e-05,4.076957702636719e-05
16029,0.0,1.922226e-05,1.922226e-05,3.8108813762664795,9.655952453613281e-05,4.172325134277344e-05
16030,0.0,2.061022e-06,2.061022e-06,3.8428807258605957,9.799003601074219e-05,3.9577484130859375e-05
16031,0.0,2.4256973e-05,2.4256973e-05,3.801692485809326,9.512901306152344e-05,3.647804260253906e-05
16032,0.0,2.0369404e-05,2.0369404e-05,3.7560670375823975,9.5367431640625e-05,3.886222839355469e-05
