No.,tf_torch,torch_mnn,tf_mnn,torch_time,tf_time,mnn_time
20141,4.35E-08,1.299954,1.2999542,0.000210285,6.932944775,5.87E-05
20142,2.49E-08,1.173484,1.1734841,0.000213623,7.204724312,5.98E-05
20143,1.75E-08,10.660899,10.660899,0.000202179,7.176371098,5.63E-05
20144,2.90E-07,1.3506006,1.3506011,0.000219345,7.025453329,5.72E-05
20145,2.42E-09,1.0216851,1.0216851,0.000219822,7.103843451,5.72E-05
20146,2.24E-08,2.3173525,2.3173525,0.000224352,7.141982555,5.77E-05
20147,2.68E-08,4.107936,4.1079364,0.000219584,7.398832083,6.03E-05
20148,4.17E-09,0.121554375,0.121554375,0.0002141,6.839215279,5.63E-05
20149,3.14E-08,0.18661095,0.18661094,0.000220776,7.246070147,6.03E-05
20150,1.52E-08,1.3779722,1.3779722,0.000214815,7.231900215,5.91E-05
20151,8.49E-08,2.1300511,2.1300514,0.000208855,7.075374842,5.94E-05
20152,1.06E-08,0.8455406,0.84554046,0.000214815,7.191006899,5.48E-05
20153,3.59E-08,0.044047,0.044047024,0.000209808,7.174572945,5.48E-05
20154,3.29E-08,2.038783,2.038783,0.000215054,7.237487316,5.72E-05
20155,1.25E-07,0.17669292,0.17669289,0.000207424,7.123452902,6.18E-05
20156,2.62E-07,0.5324714,0.5324714,0.000210047,7.368421316,0.016096354
20157,3.10E-08,0.014037238,0.014037026,0.000212908,7.449251652,5.82E-05
20158,2.50E-07,2.7357073,2.7357073,0.000207901,6.783838987,5.82E-05
20159,2.57E-08,2.3738554,2.3738556,0.000214577,7.221261978,5.65E-05
20160,2.45E-08,0.79879,0.79878974,0.000207424,7.306163311,6.53E-05
20161,1.03E-08,0.447018,0.4470178,0.000206947,6.641712904,5.98E-05
20162,1.33E-08,1.0569798,1.0569799,0.000216007,7.143614054,5.56E-05
20163,1.15E-07,0.24696356,0.24696356,0.000206232,7.067165613,5.48E-05
20164,7.95E-08,2.281743,2.2817433,0.000215769,7.549339056,5.51E-05
20165,2.37E-07,0.6171965,0.6171965,0.000218868,6.481071711,5.44E-05
20166,6.91E-10,8.401262,8.401262,0.000216961,7.769043446,5.51E-05
20167,4.13E-10,0.742365,0.742365,0.000211716,7.533838987,5.75E-05
20168,6.81E-09,2.897261,2.897261,0.000214815,6.808060169,5.63E-05
20169,8.53E-08,0.6251721,0.62517226,0.000254869,6.754332066,5.63E-05
20170,5.37E-09,13.612839,13.612841,0.000206709,7.516655445,5.98E-05
20171,2.60E-07,1.4372368,1.4372368,0.000206947,7.037174225,5.87E-05
20172,4.50E-08,0.013344818,0.013344924,0.000222206,6.990052223,5.63E-05
20173,4.37E-09,0.36754,0.3675401,0.000200272,7.218756199,5.75E-05
20174,3.76E-08,0.5347744,0.53477436,0.000208616,7.671629667,5.58E-05
20175,1.44E-07,1.3574402,1.3574402,0.000213623,7.059038401,5.63E-05
20176,1.60E-09,0.36651435,0.36651433,0.000241041,7.161196947,5.67E-05
20177,1.39E-08,0.06331216,0.063312106,0.0002141,7.174485207,5.79E-05
20178,2.09E-07,0.13852684,0.13852683,0.00022316,6.87760663,5.82E-05
20179,3.39E-07,0.8154914,0.8154913,0.000206709,7.043310642,5.77E-05
20180,1.77E-07,1.7633362,1.7633364,0.000200033,7.369773149,5.67E-05
20181,3.43E-08,3.544384,3.544384,0.000211477,6.767207146,5.98E-05
20182,4.13E-07,14.35289,14.35289,0.000210285,7.064472198,5.63E-05
20183,1.15E-07,0.40707985,0.40707985,0.000211716,7.168866158,5.91E-05
20184,5.54E-07,8.683826,8.683826,0.000203848,7.309400082,5.87E-05
20185,5.47E-08,0.4719995,0.4719995,0.000221491,6.81020093,5.79E-05
20186,7.42E-08,1.290152,1.290152,0.000218868,6.899226665,6.34E-05
20187,1.85E-08,34.152634,34.152634,0.00021863,7.011889696,5.58E-05
20188,1.10E-07,1.3740066,1.3740064,0.000224352,7.087492704,5.84E-05
20189,2.68E-08,6.5212955,6.5212955,0.000211954,7.391956806,5.89E-05
20190,1.55E-07,2.4543552,2.4543552,0.000212193,7.243219852,5.72E-05
20191,4.69E-08,0.14337295,0.14337301,0.000207901,7.237817287,5.72E-05
20192,3.65E-08,0.5185839,0.51858383,0.000216722,7.126544952,5.82E-05
20193,3.04E-08,1.0599335,1.059934,0.000202417,7.04635334,5.82E-05
20194,1.09E-07,0.85843086,0.858431,0.000216961,7.722978354,5.70E-05
20195,9.83E-09,3.189145,3.189145,0.000221491,6.558969021,5.53E-05
20196,5.91E-08,12.87951,12.879508,0.000213623,6.748548269,6.70E-05
20197,6.71E-09,0.044129916,0.04412994,0.000211239,7.191293001,5.70E-05
20198,2.07E-08,0.99551105,0.99551105,0.000204802,7.249260426,7.06E-05
20199,4.27E-08,2.247007,2.2470071,0.000209808,7.409482241,5.72E-05
20200,2.09E-08,0.5642281,0.5642283,0.000210047,7.735842466,5.63E-05
20201,7.08E-08,0.774465,0.7744649,0.000216722,7.113700151,5.96E-05
20202,3.81E-09,5.776545,5.7765446,0.000210047,7.501930237,5.91E-05
20203,1.57E-08,2.0294662,2.029466,0.000201464,7.274641514,5.65E-05
20204,1.36E-07,0.50123477,0.50123477,0.000206947,7.203221798,5.84E-05
20205,5.15E-08,0.88639605,0.8863958,0.000218868,7.518523216,7.25E-05
20206,1.45E-08,0.34620455,0.34620443,0.000199795,6.933417082,7.68E-05
20207,8.47E-08,0.86178154,0.8617815,0.000222683,7.517058134,5.91E-05
20208,4.43E-08,0.3358911,0.33589113,0.000205994,7.013415813,6.39E-05
20209,3.22E-09,3.3065977,3.3065977,0.000195742,6.627374172,5.67E-05
20210,5.61E-08,31.658072,31.658072,0.000221014,7.552537441,5.67E-05
20211,1.11E-07,1.4845725,1.4845724,0.00020957,7.435714722,5.72E-05
20212,4.17E-08,2.097402,2.097402,0.000205278,6.887994766,5.91E-05
20213,4.39E-08,0.08386765,0.0838677,0.000220299,6.863084555,5.60E-05
20214,8.32E-08,1.6118097,1.61181,0.000205755,7.05258584,5.91E-05
20215,5.38E-09,2.6927075,2.692708,0.000207424,7.197586775,6.20E-05
20216,4.03E-09,0.41739705,0.417397,0.000209093,7.011560202,5.60E-05
20217,6.90E-08,0.37352908,0.37352902,0.000209332,7.942774057,5.91E-05
20218,4.42E-08,81.653435,81.65343,0.000217438,7.250020981,5.58E-05
20219,3.40E-08,1.0880938,1.0880939,0.000212908,7.06086278,5.84E-05
20220,5.70E-08,27.760822,27.760826,0.000201225,7.575326681,5.91E-05
20221,5.41E-09,0.7766451,0.77664524,0.000211954,6.991722107,6.91E-05
20222,4.01E-08,3.0075061,3.0075061,0.000204563,6.71966958,6.06E-05
20223,4.32E-08,0.9280311,0.9280311,0.000208855,7.187918425,5.56E-05
20224,1.65E-08,0.08048802,0.08048969,0.000216722,6.813811779,5.84E-05
20225,1.13E-08,1.0215364,1.0215365,0.000217199,7.282545567,5.63E-05
20226,1.83E-08,0.98243785,0.98243785,0.000201464,6.849418402,5.91E-05
20227,4.37E-08,0.5694189,0.569419,0.000209808,6.839469671,6.06E-05
20228,1.90E-08,1.6048236,1.6048236,0.000196457,7.234859228,5.46E-05
20229,1.31E-09,0.3776514,0.37765148,0.000259399,6.833599567,5.60E-05
20230,1.40E-06,1.2713647,1.2713648,0.000213385,6.952189684,5.65E-05
20231,4.80E-08,0.050487835,0.05048773,0.000205994,7.230922461,6.25E-05
20232,5.91E-09,0.46061817,0.46061814,0.000221014,7.377463818,5.53E-05
20233,1.22E-07,0.28510988,0.28510988,0.000211954,7.251183748,6.84E-05
20234,3.04E-08,2.634196,2.634196,0.000203371,6.833245516,5.75E-05
20235,5.21E-08,0.9743606,0.9743606,0.000208616,7.782785177,5.46E-05
20236,5.89E-10,0.46274513,0.46274513,0.000214815,7.529105186,5.63E-05
20237,2.31E-07,0.8059852,0.8059852,0.000204563,6.975373507,5.84E-05
20238,6.96E-08,13.257366,13.257368,0.000198841,6.980236769,5.65E-05
20239,2.70E-07,5.9084034,5.9084034,0.000216246,7.161583185,5.51E-05
20240,9.65E-08,8.758707,8.758707,0.000211477,6.915995598,5.91E-05
20241,1.05E-07,0.29424348,0.29424328,0.000228167,7.437576771,5.53E-05
20242,1.06E-07,2.3275487,2.3275485,0.000202417,7.146977425,5.98E-05
20243,3.30E-08,2.760747,2.760747,0.000278234,7.653933525,5.72E-05
20244,1.48E-07,0.5225433,0.5225432,0.000214815,7.204548359,5.77E-05
20245,1.98E-07,1.555076,1.5550758,0.00020051,7.360881567,5.44E-05
20246,3.49E-07,0.06587013,0.06587008,0.000216484,7.296165228,6.06E-05
20247,3.50E-08,7.0877576,7.0877576,0.000207424,7.152858496,6.08E-05
20248,7.42E-09,0.6368599,0.6368599,0.000195742,7.332217455,5.63E-05
20249,1.69E-07,0.7964307,0.7964307,0.00020504,7.096892834,6.99E-05
20250,4.17E-08,0.27883193,0.27883184,0.000213623,7.222122431,5.67E-05
20251,2.52E-07,11.770125,11.770126,0.000202179,7.537013054,5.98E-05
20252,4.81E-07,3.0096805,3.0096805,0.000229359,7.276395082,5.89E-05
20253,4.04E-07,0.9329774,0.93297744,0.000196218,7.037036419,5.56E-05
20254,3.79E-08,0.6506237,0.6506238,0.000226736,7.246252537,5.70E-05
20255,9.35E-10,0.70204353,0.70204365,0.000224829,7.433432817,5.63E-05
20256,7.16E-08,0.53481936,0.53481936,0.000197411,7.281860352,5.89E-05
20257,4.41E-08,0.3602989,0.36029884,0.000216484,7.36161828,5.56E-05
20258,5.18E-08,0.83684933,0.836849,0.000204325,7.346096992,5.75E-05
20259,6.96E-09,1.0130056,1.0130057,0.00021553,7.42820096,5.75E-05
20260,1.34E-07,0.5408845,0.54088444,0.000212669,7.005089998,5.96E-05
20261,4.23E-07,3.717698,3.717698,0.000213385,7.019587755,5.75E-05
20262,5.64E-08,0.11895439,0.11895434,0.000214338,7.171839237,5.98E-05
20263,1.44E-07,2.5328643,2.5328646,0.000213385,7.225819349,5.89E-05
20264,9.32E-08,1.7315106,1.7315106,0.000205517,6.772716999,6.10E-05
20265,2.51E-08,2.8511076,2.8511076,0.000218153,7.64015317,5.77E-05
20266,1.78E-07,1.0660057,1.0660063,0.000215054,6.425199747,5.72E-05
20267,1.39E-06,1.6200938,1.6200938,0.000221729,7.188950539,5.72E-05
20268,3.59E-07,0.2694044,0.26940438,0.000210047,7.370064259,5.72E-05
20269,5.56E-08,0.8526132,0.8526132,0.00020504,7.121095657,5.75E-05
20270,2.06E-08,2.2729802,2.2729802,0.000208616,7.238030672,6.20E-05
20271,5.11E-08,9.205711,9.205711,0.000218391,7.22935462,5.79E-05
20272,3.55E-08,1.551409,1.5514092,0.000213623,7.01880908,5.72E-05
20273,4.29E-07,0.85148877,0.8514888,0.000207186,7.220373154,5.51E-05
20274,5.60E-08,1.008419,1.008419,0.000221968,7.413527727,5.56E-05
20275,3.85E-08,1.0768445,1.0768442,0.000204086,7.170405865,5.51E-05
20276,1.91E-07,0.30900905,0.30900908,0.000210524,7.070053339,6.22E-05
20277,5.38E-09,2.0867074,2.0867074,0.000208378,7.359190226,5.79E-05
20278,2.48E-09,0.6464988,0.64649886,0.000216007,7.236303091,5.63E-05
20279,4.02E-08,5.050127,5.050127,0.000199318,6.997005224,5.70E-05
20280,2.94E-10,2.7193205,2.7193208,0.000208616,7.265555143,5.39E-05
20281,2.36E-08,5.260247,5.260247,0.000235081,7.252117634,6.03E-05
20282,6.97E-08,0.6485246,0.6485247,0.000220537,7.331645966,5.84E-05
20283,3.25E-09,1.0679721,1.0679724,0.000202656,6.972360611,6.08E-05
20284,5.83E-08,2.3956516,2.3956516,0.0002141,7.277909756,5.70E-05
20285,7.86E-08,0.34482872,0.34482872,0.000207663,6.980807543,5.94E-05
20286,1.49E-08,10.242268,10.242269,0.000207663,7.217514515,6.03E-05
20287,1.99E-08,5.7575493,5.7575493,0.000220776,6.936725616,5.72E-05
20288,1.04E-08,0.5356918,0.5356919,0.000223637,7.145666122,6.18E-05
20289,1.44E-08,2.613808,2.613808,0.000213146,7.323548317,5.91E-05
20290,2.41E-08,0.5265314,0.5265312,0.00020051,7.252979517,5.70E-05
20291,3.61E-08,0.5794659,0.5794659,0.000232458,7.014296532,5.63E-05
20292,4.00E-08,0.79394615,0.79394615,0.000215054,7.570131779,6.13E-05
20293,4.60E-07,0.40340456,0.40340456,0.000203609,7.200426102,5.94E-05
20294,3.41E-10,1.7297391,1.7297388,0.000223637,7.242322922,5.56E-05
20295,3.90E-08,0.039099123,0.039099112,0.000208855,7.085821629,5.65E-05
20296,4.81E-10,0.046119347,0.046119384,0.000197887,7.534366608,5.87E-05
20297,6.30E-08,1.7536697,1.75367,0.000221252,7.240612507,5.84E-05
20298,1.22E-08,2.7522404,2.7522402,0.000211239,7.292330265,6.06E-05
20299,1.04E-07,0.052219458,0.052219458,0.000214815,7.263123512,5.84E-05
20300,1.74E-08,3.7455423,3.7455418,0.000201225,7.209882498,5.58E-05
20301,2.51E-08,1.7544923,1.7544932,0.000218391,6.976349115,5.77E-05
20302,4.41E-08,7.4786596,7.4786606,0.000208139,7.056523085,5.77E-05
20303,9.54E-08,0.29349872,0.2934987,0.000220537,7.292695761,5.82E-05
20304,6.39E-08,4.2970767,4.2970767,0.000209808,7.341418028,5.77E-05
20305,4.06E-10,0.44756237,0.44756243,0.000200987,7.015388489,5.56E-05
20306,1.07E-08,0.901989,0.901989,0.000215769,7.041944981,6.01E-05
20307,1.39E-08,1.4074622,1.4074622,0.000217676,7.191133499,5.98E-05
20308,2.11E-08,1.9745799,1.9745799,0.000203371,7.263803482,5.79E-05
20309,2.41E-07,0.46197864,0.4619787,0.000224829,7.181777716,5.63E-05
20310,1.08E-08,1.0358512,1.0358511,0.000202656,7.20554924,5.67E-05
20311,1.49E-07,0.2520398,0.25204,0.000207186,7.150583267,7.18E-05
20312,1.21E-08,2.5454304,2.5454304,0.000206709,7.329232693,5.58E-05
20313,1.07E-08,1.367598,1.367598,0.000205517,6.882890224,5.67E-05
20314,8.17E-09,2.7562387,2.756239,0.000207901,7.251242161,5.79E-05
20315,1.03E-07,0.54188675,0.5418868,0.000210285,7.304104328,5.87E-05
20316,3.02E-08,1.096556,1.096556,0.000209332,7.050477028,6.51E-05
20317,7.96E-09,0.381955,0.38195494,0.000208616,7.179550886,6.06E-05
20318,1.26E-08,8.626011,8.626011,0.000205517,7.077205181,5.60E-05
20319,1.05E-07,0.23130915,0.23130925,0.000211716,7.280488491,5.67E-05
20320,2.98E-07,3.8714514,3.8714523,0.000211,7.190140247,5.70E-05
20321,1.17E-09,0.89297813,0.89297825,0.000208378,7.324754953,5.56E-05
20322,2.85E-08,0.9147621,0.91476226,0.00023222,6.912304163,5.72E-05
20323,1.74E-07,14.844067,14.844069,0.000210762,7.17772603,5.77E-05
20324,1.21E-07,4.812852,4.812852,0.000210285,7.226188898,5.89E-05
20325,1.23E-08,0.054394074,0.05439409,0.000212669,7.488059521,5.70E-05
20326,4.29E-08,0.15189762,0.15189765,0.000213623,7.346432447,5.96E-05
20327,6.76E-08,0.9645341,0.9645341,0.000199556,7.234679461,5.75E-05
20328,1.57E-09,0.28222048,0.2822205,0.000226974,7.345380545,5.94E-05
20329,3.11E-08,7.250243,7.250243,0.000201702,7.194791317,5.63E-05
20330,3.79E-09,0.7174599,0.7174599,0.000205994,7.150965691,8.25E-05
20331,3.67E-08,0.777073,0.77707314,0.000216007,7.372449875,5.72E-05
20332,2.03E-07,1.1701198,1.1701198,0.000214815,7.095544815,5.56E-05
20333,1.55E-08,1.4012479,1.4012479,0.000202417,7.271029711,6.29E-05
20334,1.89E-08,0.9833919,0.9833919,0.000204325,7.36260128,5.72E-05
20335,1.25E-08,1.8483192,1.8483194,0.000216484,7.228450298,5.72E-05
20336,3.42E-08,0.19157001,0.19156998,0.000213861,7.248310328,5.79E-05
20337,6.44E-07,0.5825618,0.5825619,0.000204086,7.341709852,5.70E-05
20338,2.09E-08,3.7193108,3.7193124,0.000211477,7.246556282,6.96E-05
20339,6.90E-09,3.6459553,3.6459553,0.000216961,7.252979994,6.03E-05
20340,2.15E-07,2.0996144,2.0996141,0.000219345,7.180490494,5.82E-05
20341,7.02E-08,0.2523862,0.25238645,0.000207186,7.326521158,7.08E-05
20342,3.87E-08,0.17993058,0.17993079,0.000211954,7.198245764,5.75E-05
20343,6.04E-08,1.5593807,1.5593809,0.000222683,7.165605068,5.82E-05
20344,2.49E-08,0.41117084,0.4111713,0.000206947,7.346178293,5.72E-05
20345,3.28E-07,0.656256,0.656256,0.000219345,7.319256067,5.56E-05
20346,8.26E-08,0.58801407,0.58801407,0.00021553,7.268337965,7.20E-05
20347,1.00E-07,7.7332287,7.7332287,0.000203133,7.392792225,5.89E-05
20348,3.45E-07,0.44281694,0.44281685,0.000207901,7.216905594,5.70E-05
20349,1.69E-06,0.06656967,0.0665697,0.0002141,7.121444941,5.84E-05
20350,5.14E-09,1.4352025,1.4352025,0.000213146,7.228753805,5.56E-05
20351,6.96E-08,2.1479409,2.147941,0.00021553,7.222886324,5.60E-05
20352,1.53E-08,5.290255,5.2902555,0.000216007,7.189157486,5.77E-05
20353,5.20E-08,3.9846175,3.984617,0.000222445,7.152768373,5.77E-05
20354,3.57E-08,0.015352726,0.015352726,0.00025177,7.249575377,5.67E-05
20355,8.17E-08,2.4579668,2.4579668,0.00020504,7.261486292,5.72E-05
20356,1.93E-08,2.442856,2.442855,0.000200987,7.142358065,6.32E-05
20357,4.84E-08,0.5944837,0.59448373,0.000225067,7.162337542,5.56E-05
20358,4.98E-08,0.4082159,0.40821588,0.000210047,7.131637573,5.67E-05
20359,3.51E-08,2.8648562,2.8648565,0.000207424,7.227824688,6.08E-05
20360,7.25E-08,1.3536695,1.3536695,0.000201464,7.184504271,5.56E-05
20361,2.53E-07,0.07341537,0.07341538,0.000222921,7.419025183,5.53E-05
20362,3.07E-08,2.4112227,2.4112227,0.000200987,7.227132797,5.72E-05
20363,5.14E-08,0.75985974,0.75985974,0.000208139,7.202287674,5.72E-05
20364,3.39E-08,1.2981193,1.2981193,0.000206709,7.155447721,5.89E-05
20365,2.69E-08,0.005174478,0.005174425,0.000208855,7.039508104,6.13E-05
20366,7.08E-08,0.9167299,0.91673005,0.000205755,7.026985407,7.13E-05
20367,9.19E-08,1.4112154,1.4112154,0.000203371,7.235296726,5.60E-05
20368,4.65E-07,2.7630794,2.7630794,0.000211477,7.090764284,6.06E-05
20369,3.39E-08,7.062343,7.062343,0.00022006,7.230772257,0.008098602
20370,1.51E-07,2.0780735,2.0780733,0.000210285,7.193217516,5.82E-05
20371,3.05E-06,3.8526328,3.8526328,0.000210285,7.214698792,6.63E-05
20372,4.86E-08,0.9160134,0.9160133,0.000205755,7.131157398,5.96E-05
20373,4.30E-08,4.6210494,4.6210494,0.00021553,7.293523073,5.89E-05
20374,4.68E-08,2.4276686,2.4276686,0.000205994,7.207905054,5.60E-05
20375,2.72E-08,0.96574295,0.96574295,0.000216007,7.167889118,5.77E-05
20376,1.08E-06,0.13828781,0.13828781,0.000207901,7.146630049,5.72E-05
20377,1.08E-07,0.99431103,0.9943108,0.000273705,7.194145203,6.20E-05
20378,1.05E-08,0.74133897,0.74133915,0.000219584,7.142390966,5.75E-05
20379,1.90E-07,0.10540369,0.10540363,0.000211477,7.285572529,5.51E-05
20380,2.42E-08,0.13693735,0.13693738,0.000224352,7.31330657,5.51E-05
20381,1.03E-07,0.4923643,0.49236435,0.000225544,7.184013367,5.87E-05
20382,5.19E-07,0.656975,0.6569751,0.00020957,7.208950996,5.70E-05
20383,3.85E-08,2.9647322,2.9647324,0.000221014,7.221116781,5.63E-05
20384,5.32E-08,1.4888228,1.4888228,0.000201225,7.109900236,5.48E-05
20385,1.45E-08,0.05151798,0.05151804,0.000206709,7.208131075,5.67E-05
20386,4.04E-09,0.79707766,0.7970777,0.000205755,7.283823013,5.79E-05
20387,8.78E-09,4.401247,4.401247,0.00023222,7.245530367,5.82E-05
20388,8.17E-09,0.35675317,0.3567532,0.000208616,7.115191221,6.27E-05
20389,3.06E-08,7.9963703,7.9963703,0.000208855,7.275732279,5.65E-05
20390,8.55E-08,2.9985654,2.9985654,0.000215769,7.28771615,6.06E-05
20391,2.10E-07,0.7336843,0.73368436,0.000208616,7.296772242,5.94E-05
20392,5.41E-08,2.236884,2.236884,0.000208378,7.175964355,6.01E-05
20393,4.97E-08,2.1408124,2.1408117,0.000223637,7.319606304,5.63E-05
20394,8.69E-09,1.0874301,1.08743,0.000213146,7.180258751,5.70E-05
20395,2.94E-08,4.9091716,4.9091716,0.00020504,7.167190552,5.67E-05
20396,1.94E-07,0.041457865,0.041457918,0.000211239,7.287456274,5.56E-05
20397,3.22E-08,0.6504907,0.65049076,0.000213385,7.182483912,5.56E-05
20398,1.34E-07,1.642591,1.642591,0.000196695,7.206155062,5.56E-05
20399,3.28E-08,1.131995,1.131995,0.000219345,7.191840649,5.48E-05
20400,3.70E-08,2.4536572,2.4536572,0.000212908,7.128497362,6.15E-05
20401,5.60E-09,13.043045,13.043045,0.000212669,7.174832106,5.91E-05
20402,4.38E-08,0.04628356,0.046283748,0.000213146,7.241796017,5.77E-05
20403,1.34E-07,0.4645212,0.46452162,0.000214338,7.313591242,5.94E-05
20404,1.84E-08,6.3965487,6.3965487,0.000209332,7.142417192,7.10E-05
20405,2.74E-07,0.9463699,0.94637,0.000204325,7.194099188,5.91E-05
20406,2.59E-08,0.6052796,0.60527945,0.000220537,7.331135273,5.70E-05
20407,3.25E-08,6.4717116,6.4717116,0.000206709,7.15889287,0.008113623
20408,1.29E-08,2.5729666,2.5729668,0.000211239,7.153837919,6.03E-05
20409,4.40E-08,146.10365,146.10365,0.000213385,7.272586823,5.41E-05
20410,2.89E-09,4.5634027,4.5634036,0.000202417,7.387327433,5.70E-05
20411,2.37E-08,2.3442674,2.3442676,0.000212669,7.118335485,6.94E-05
20412,9.72E-08,0.5400838,0.5400838,0.00020647,7.205388546,6.06E-05
20413,4.07E-08,0.5055093,0.50550926,0.000223398,7.21258688,6.65E-05
20414,7.40E-09,0.9621559,0.9621559,0.000199318,7.328361511,5.91E-05
20415,4.33E-08,4.07472,4.07472,0.000196218,7.363367796,5.56E-05
20416,5.90E-08,1.112427,1.112427,0.000203371,7.328212738,5.56E-05
20417,1.45E-08,0.46532366,0.46532366,0.000208139,7.170469999,6.48E-05
20418,1.01E-07,0.28442445,0.2844245,0.00019908,7.031487942,5.53E-05
20419,1.11E-07,420.1881,420.1881,0.000212908,7.384536743,5.63E-05
20420,1.64E-08,0.3376967,0.33769667,0.000208616,7.050807953,6.03E-05
20421,5.95E-08,1.8226141,1.8226142,0.000203133,7.338203192,6.29E-05
20422,7.08E-11,0.13131584,0.13131578,0.000197172,7.433212042,5.51E-05
20423,1.15E-08,1.2955959,1.2955961,0.000201941,6.863037586,5.63E-05
20424,1.18E-08,1.9639132,1.9639132,0.000212908,7.079005718,5.82E-05
20425,1.48E-07,24.872519,24.872519,0.000213623,7.394718885,0.012104034
20426,7.70E-08,0.7665126,0.7665125,0.000221252,6.953105688,5.56E-05
20427,6.84E-09,1.0455217,1.045522,0.000197172,7.017408371,5.48E-05
20428,1.09E-07,0.52709305,0.5270931,0.000219822,7.195057869,5.63E-05
20429,1.82E-07,60.65789,60.65789,0.000210047,7.215446234,5.58E-05
20430,5.76E-07,2.0779262,2.0779262,0.000208378,7.188470364,5.75E-05
20431,3.58E-08,0.2767449,0.27674505,0.000206947,7.39675951,5.72E-05
20432,7.01E-08,0.7284883,0.7284882,0.000232935,7.16636467,5.75E-05
20433,1.05E-07,6.847389,6.847389,0.000211,7.513716936,6.18E-05
20434,1.01E-07,0.49606758,0.49606758,0.000213385,7.47029233,6.03E-05
20435,3.52E-07,1.2014551,1.2014552,0.000217676,7.277497292,5.72E-05
20436,1.80E-07,0.38152707,0.38152722,0.000204802,7.431725502,5.72E-05
20437,2.19E-08,18.026594,18.026594,0.000202894,7.199012995,6.03E-05
20438,9.76E-08,0.22103558,0.22103564,0.000211477,7.334505081,5.58E-05
20439,6.39E-08,96.45783,96.45783,0.000216961,7.43080616,5.58E-05
20440,1.33E-07,0.62052566,0.62052566,0.000214815,7.175464392,5.94E-05
20441,6.46E-09,1.0651224,1.0651224,0.000214338,7.119661808,5.75E-05
20442,2.91E-08,0.3914078,0.3914077,0.00020647,7.217321157,6.32E-05
20443,5.66E-08,0.0748717,0.07487175,0.000212908,7.196240902,5.63E-05
20444,1.20E-07,1.5551881,1.555188,0.000208378,7.260093212,5.67E-05
20445,5.63E-08,1.0966879,1.0966879,0.000215769,7.306165457,5.72E-05
20446,1.13E-07,29.899736,29.89974,0.000219584,7.394398928,6.68E-05
20447,2.74E-08,0.8034227,0.8034227,0.000208139,7.253548861,5.72E-05
20448,3.13E-08,9.372086,9.372086,0.000210285,7.391574621,5.63E-05
20449,1.38E-08,0.6070097,0.6070098,0.000209093,7.307433844,5.63E-05
20450,4.93E-08,0.77989346,0.7798935,0.000223398,7.189559698,5.82E-05
20451,1.30E-07,0.58896744,0.58896756,0.000208855,7.201496124,5.65E-05
20452,2.47E-08,10.318909,10.318909,0.000219584,7.185528278,5.39E-05
20453,5.98E-08,0.46524727,0.46524736,0.000206232,6.880224228,5.87E-05
20454,5.75E-09,0.37554434,0.37554443,0.000210524,7.154087305,5.84E-05
20455,1.55E-07,0.73188525,0.73188525,0.00021553,7.469774246,5.70E-05
20456,1.75E-08,1.2393264,1.2393261,0.000212193,7.288019657,5.53E-05
20457,2.19E-08,1.491379,1.491379,0.000202417,7.27731514,5.98E-05
20458,7.73E-08,1.3318133,1.3318133,0.000204086,7.192613363,5.53E-05
20459,1.17E-08,0.49965933,0.49965927,0.000216722,7.238569498,6.34E-05
20460,2.06E-08,5.1296177,5.1296177,0.000213623,7.313113928,5.72E-05
20461,1.08E-07,0.44960064,0.44960064,0.000214338,7.136562109,5.39E-05
20462,5.35E-08,0.9753274,0.9753275,0.000218391,7.322617531,5.70E-05
20463,1.07E-08,0.38163197,0.38163173,0.000214815,7.26935029,5.58E-05
20464,5.35E-09,1.5054909,1.5054909,0.000204802,7.410981178,5.65E-05
20465,2.93E-08,4.2017813,4.2017817,0.000224113,7.270754099,5.46E-05
20466,8.80E-09,0.117889725,0.11788959,0.000207901,7.207381248,5.91E-05
20467,5.39E-08,0.15495063,0.15495062,0.000215054,7.423461199,5.96E-05
20468,1.18E-07,2.2819152,2.2819154,0.00021863,7.073604584,5.41E-05
20469,7.20E-08,1.6887919,1.6887919,0.000210762,7.338132858,5.98E-05
20470,1.28E-07,0.17168227,0.1716823,0.000207901,7.314249992,5.75E-05
20471,2.64E-08,0.3002892,0.3002892,0.000214577,7.155480385,5.56E-05
20472,5.01E-07,0.7897829,0.78978306,0.000204802,7.24111867,5.56E-05
20473,3.99E-08,0.6358513,0.6358513,0.000199795,7.026050329,5.48E-05
20474,8.75E-09,5.0561314,5.0561323,0.000204325,7.090740442,6.77E-05
20475,4.18E-08,6.562175,6.562175,0.000205517,7.075034857,5.29E-05
20476,2.86E-09,0.535382,0.535382,0.000225067,6.970377684,5.58E-05
20477,1.43E-08,0.9601492,0.9601491,0.000214815,7.302004814,5.75E-05
20478,1.01E-07,0.56266916,0.56266934,0.000209808,7.472766399,5.84E-05
20479,1.12E-08,0.9925054,0.9925054,0.000202656,7.037591457,6.06E-05
20480,5.06E-08,0.20014283,0.20014283,0.000218868,7.245995283,5.65E-05
20481,2.65E-06,0.6755941,0.6755941,0.000206947,7.027913332,5.89E-05
20482,8.97E-09,0.0362881,0.036288176,0.000208139,7.063896656,5.79E-05
20483,1.36E-09,14.866138,14.866138,0.000207186,7.618432999,6.03E-05
20484,2.19E-08,0.61659026,0.61659026,0.000211954,7.16744566,6.94E-05
