ID,crash_style,max,mean,norm,record_time,baseID
197,6,nan,nan,nan,2021-04-21 12:53:15,6994
197,-6,nan,nan,nan,2021-04-21 12:53:15,6994
198,6,nan,nan,nan,2021-04-21 12:53:15,7003
198,-6,nan,nan,nan,2021-04-21 12:53:15,7003
199,6,nan,nan,nan,2021-04-21 12:53:15,7033
199,-6,nan,nan,nan,2021-04-21 12:53:15,7033
200,6,nan,nan,nan,2021-04-21 12:53:16,7055
200,-6,nan,nan,nan,2021-04-21 12:53:16,7055
201,6,nan,nan,nan,2021-04-21 12:53:16,7060
201,-6,nan,nan,nan,2021-04-21 12:53:16,7060
202,6,nan,nan,nan,2021-04-21 12:53:16,7083
202,-6,nan,nan,nan,2021-04-21 12:53:16,7083
203,6,nan,nan,nan,2021-04-21 12:53:16,7087
203,-6,nan,nan,nan,2021-04-21 12:53:16,7087
204,6,nan,nan,nan,2021-04-21 12:53:17,7094
204,-6,nan,nan,nan,2021-04-21 12:53:17,7094
205,6,nan,nan,nan,2021-04-21 12:53:17,7122
205,-6,nan,nan,nan,2021-04-21 12:53:17,7122
206,6,nan,nan,nan,2021-04-21 12:53:17,7128
206,-6,nan,nan,nan,2021-04-21 12:53:17,7128
207,6,nan,nan,nan,2021-04-21 12:53:18,7172
207,-6,nan,nan,nan,2021-04-21 12:53:18,7172
208,6,nan,nan,nan,2021-04-21 12:53:18,7174
208,-6,nan,nan,nan,2021-04-21 12:53:18,7174
209,6,nan,nan,nan,2021-04-21 12:53:19,7234
209,-6,nan,nan,nan,2021-04-21 12:53:19,7234
210,6,nan,nan,nan,2021-04-21 12:53:19,7242
210,-6,nan,nan,nan,2021-04-21 12:53:19,7242
211,6,nan,nan,nan,2021-04-21 12:53:20,7267
211,-6,nan,nan,nan,2021-04-21 12:53:20,7267
212,6,nan,nan,nan,2021-04-21 12:53:20,7275
212,-6,nan,nan,nan,2021-04-21 12:53:20,7275
213,6,nan,nan,nan,2021-04-21 12:53:20,7287
213,-6,nan,nan,nan,2021-04-21 12:53:20,7287
214,6,nan,nan,nan,2021-04-21 12:53:20,7298
214,-6,nan,nan,nan,2021-04-21 12:53:20,7298
215,6,nan,nan,nan,2021-04-21 12:53:20,7300
215,-6,nan,nan,nan,2021-04-21 12:53:20,7300
